X0,Y0,X1,Y1,XF,YF,Angle0,Angle1,TargetX,TargetY
300,400,210.89934758116334,445.3990499739546,303.617733037842,482.8597093155458,153,22,325,325
300,400,210.89934758116334,445.3990499739546,303.617733037842,482.8597093155458,153,22,325,325
300,400,231.80016399375026,473.13537016191697,131.93721051829294,478.36896578621133,133,177,325,325
300,400,231.80016399375026,473.13537016191697,131.93721051829294,478.36896578621133,133,177,325,325
300,400,212.53802928606052,351.51903797536636,248.37482424059053,444.8770806250865,209,69,325,325
300,400,212.53802928606052,351.51903797536636,248.37482424059056,444.8770806250865,209,69,325,325
300,400,343.8371146789077,489.8794046299166,389.2361646528623,400.7787522110799,64,297,325,325
300,400,343.8371146789077,489.8794046299166,389.2361646528623,400.7787522110799,64,297,325,325
300,400,362.9320391049837,322.285403854303,263.1756340790014,329.2610512287156,309,176,325,325
300,400,362.9320391049837,322.285403854303,263.1756340790014,329.26105122871553,309,176,325,325
300,400,224.52904197772287,334.39409710094935,309.33385159336535,281.40217067762893,221,328,325,325
300,400,224.52904197772287,334.39409710094935,309.33385159336535,281.40217067762893,221,328,325,325
300,400,200.38053019082554,391.2844257252342,260.5620325060303,311.420874720505,185,307,325,325
300,400,200.38053019082554,391.2844257252342,260.5620325060303,311.420874720505,185,307,325,325
300,400,286.0826899039934,300.97319312584307,210.6117318817163,366.5790960248937,262,139,325,325
300,400,286.0826899039934,300.97319312584307,210.6117318817163,366.5790960248937,262,139,325,325
300,400,319.0808995376545,301.8372816552337,398.94445054238366,241.65577934002897,281,323,325,325
300,400,319.0808995376545,301.8372816552337,398.94445054238366,241.65577934002897,281,323,325,325
300,400,345.3990499739546,489.1006524188367,296.918087949321,576.5626231327761,63,119,325,325
300,400,345.3990499739546,489.1006524188367,296.918087949321,576.5626231327761,63,119,325,325
300,400,370.7106781186547,470.7106781186547,276.15882055872316,503.2674935643703,45,161,325,325
300,400,370.7106781186547,470.7106781186547,276.15882055872316,503.2674935643703,45,161,325,325
300,400,397.8147600733805,379.208830918224,385.6278257328658,478.46344608235603,348,97,325,325
300,400,397.8147600733805,379.208830918224,385.6278257328658,478.46344608235603,348,97,325,325
300,400,201.51922469877923,417.364817766693,138.58718559379557,339.6502216209961,170,231,325,325
300,400,201.51922469877923,417.364817766693,138.58718559379557,339.6502216209961,170,231,325,325
300,400,305.23359562429437,499.86295347545735,242.30155651931076,577.5775496211543,87,129,325,325
300,400,305.23359562429437,499.86295347545735,242.30155651931076,577.5775496211543,87,129,325,325
300,400,364.2787609686539,323.3955556881022,425.8449085012196,244.59448032743018,310,308,325,325
300,400,364.2787609686539,323.3955556881022,425.8449085012196,244.59448032743018,310,308,325,325
300,400,317.364817766693,498.4807753012208,413.49098736052474,470.9170397195209,80,344,325,325
300,400,317.364817766693,498.4807753012208,413.49098736052474,470.9170397195209,80,344,325,325
300,400,233.0869393641142,325.68551745226057,273.7606036716941,417.0400632165205,228,66,325,325
300,400,233.0869393641142,325.68551745226057,273.7606036716941,417.0400632165205,228,66,325,325
300,400,289.5471536732346,499.45218953682735,330.2208179808145,408.09764377256744,96,294,325,325
300,400,289.5471536732346,499.45218953682735,330.2208179808145,408.09764377256744,96,294,325,325
300,400,366.9130606358858,325.6855174522605,442.38401865816286,391.2914203513111,312,41,325,325
300,400,366.9130606358858,325.6855174522605,442.38401865816286,391.2914203513111,312,41,325,325
300,400,301.7452406437283,300.0152304843608,211.1144619400635,257.753404310291,271,205,325,325
300,400,301.7452406437283,300.0152304843608,211.1144619400635,257.753404310291,271,205,325,325
300,400,200.24359497401753,406.9756473744126,100.25882545837861,405.2304067306842,176,181,325,325
300,400,200.24359497401753,406.9756473744126,100.25882545837861,405.2304067306842,176,181,325,325
300,400,377.7145961456971,462.9320391049838,381.2045458159472,562.8711218068931,39,88,325,325
300,400,377.7145961456971,462.93203910498374,381.2045458159472,562.8711218068931,39,88,325,325
300,400,386.60254037844385,349.99999999999994,481.1543979383754,382.55681544571553,330,19,325,325
300,400,386.60254037844385,349.99999999999994,481.1543979383754,382.55681544571553,330,19,325,325
300,400,348.48096202463375,312.5380292860604,442.45022410322446,278.3360149534936,299,340,325,325
300,400,348.48096202463375,312.5380292860604,442.45022410322446,278.3360149534936,299,340,325,325
300,400,224.52904197772276,334.39409710094924,269.9280919516774,423.4947495197859,221,63,325,325
300,400,224.52904197772273,334.39409710094924,269.92809195167735,423.4947495197859,221,63,325,325
300,400,205.44814244006824,432.5568154457157,134.73746432141357,361.84613732706106,161,225,325,325
300,400,205.44814244006824,432.5568154457157,134.73746432141357,361.84613732706106,161,225,325,325
300,400,381.91520442889924,342.6423563648953,433.41901191990456,428.3590864351064,325,59,325,325
300,400,381.91520442889924,342.6423563648953,433.41901191990456,428.3590864351064,325,59,325,325
300,400,248.4961925089945,314.28326992978873,150.33347416422828,333.3641694674432,239,169,325,325
300,400,248.4961925089945,314.28326992978873,150.33347416422828,333.3641694674432,239,169,325,325
300,400,298.2547593562717,300.0152304843608,398.1938420581811,303.5051801546109,269,2,325,325
300,400,298.2547593562717,300.0152304843608,398.1938420581811,303.5051801546109,269,2,325,325
300,400,200.06091729809037,396.5100503297499,262.992956403074,474.2246464754469,182,51,325,325
300,400,200.06091729809037,396.5100503297499,262.992956403074,474.2246464754469,182,51,325,325
300,400,220.13644899527065,460.18150231520485,249.3736194675443,555.8119779115083,143,73,325,325
300,400,220.13644899527065,460.18150231520485,249.3736194675443,555.8119779115083,143,73,325,325
300,400,399.9390827019096,403.4899496702501,460.12058501711437,483.3535006749793,2,53,325,325
300,400,399.9390827019096,403.4899496702501,460.12058501711437,483.3535006749793,2,53,325,325
300,400,200.24359497401753,406.9756473744126,162.78293563242636,314.25726191773396,176,248,325,325
300,400,200.24359497401753,406.9756473744126,162.78293563242636,314.25726191773396,176,248,325,325
300,400,216.13294320545756,454.4639035015028,315.88934823143984,461.4395508759153,147,4,325,325
300,400,216.13294320545754,454.4639035015028,315.8893482314398,461.4395508759153,147,4,325,325
300,400,224.52904197772273,465.60590289905076,222.78380133399438,565.5906724146897,139,91,325,325
300,400,224.52904197772273,465.60590289905076,222.78380133399438,565.5906724146897,139,91,325,325
300,400,275.8078104400332,302.9704273724003,281.0414060643276,203.10747389694308,256,273,325,325
300,400,275.8078104400332,302.9704273724003,281.0414060643276,203.10747389694308,256,273,325,325
300,400,370.71067811865476,470.71067811865476,384.6279882146613,569.7374849928116,45,82,325,325
300,400,370.71067811865476,470.71067811865476,384.6279882146613,569.7374849928116,45,82,325,325
300,400,320.79116908177593,497.81476007338057,364.6282837606836,587.694164703297,78,64,325,325
300,400,320.79116908177593,497.81476007338057,364.62828376068353,587.694164703297,78,64,325,325
300,400,317.364817766693,498.48077530122083,359.62664394076285,589.1115540048855,80,65,325,325
300,400,317.364817766693,498.48077530122083,359.62664394076285,589.1115540048855,80,65,325,325
300,400,393.35804264972023,435.83679495453003,489.9506252786268,409.954890444278,21,345,325,325
300,400,393.35804264972023,435.83679495453003,489.9506252786268,409.954890444278,21,345,325,325
300,400,315.6434465040231,498.76883405951384,216.191256967196,509.22168038627916,81,174,325,325
300,400,315.6434465040231,498.76883405951384,216.191256967196,509.22168038627916,81,174,325,325
300,400,291.2844257252342,499.61946980917463,291.2844257252342,599.6194698091743,95,90,325,325
300,400,291.28442572523414,499.61946980917463,291.28442572523414,599.6194698091743,95,90,325,325
300,400,207.9495146547559,360.9268871510726,149.17098942550874,280.02518771357813,203,234,325,325
300,400,207.9495146547559,360.9268871510726,149.17098942550874,280.02518771357813,203,234,325,325
300,400,200.38053019082537,408.7155742747658,259.1590554200725,327.8138748372713,175,306,325,325
300,400,200.38053019082537,408.7155742747658,259.1590554200725,327.8138748372713,175,306,325,325
300,400,247.00807357667946,315.1951903843574,257.4609199034448,414.6473799211844,238,84,325,325
300,400,247.00807357667946,315.1951903843574,257.4609199034448,414.6473799211844,238,84,325,325
300,400,216.13294320545756,454.4639035015027,308.1834285507013,415.39079065257545,147,337,325,325
300,400,216.13294320545756,454.4639035015027,308.1834285507013,415.39079065257545,147,337,325,325
300,400,391.35454576426014,440.67366430758005,484.0729312209386,478.13432364917117,24,22,325,325
300,400,391.35454576426014,440.67366430758005,484.0729312209386,478.13432364917117,24,22,325,325
300,400,262.5393406584087,307.2816145433212,342.4028916631378,247.1001122281166,248,323,325,325
300,400,262.5393406584087,307.2816145433212,342.4028916631378,247.10011222811656,248,323,325,325
300,400,388.2947592858928,353.0528437214109,481.6528019356127,317.21604876688093,332,339,325,325
300,400,388.2947592858928,353.0528437214109,481.6528019356127,317.21604876688093,332,339,325,325
300,400,206.03073792140907,434.20201433256693,266.21224023661375,514.065565337296,160,53,325,325
300,400,206.03073792140907,434.20201433256693,266.21224023661375,514.065565337296,160,53,325,325
300,400,200.7453848358677,412.18693434051477,147.75345841254736,496.99174395615717,173,122,325,325
300,400,200.7453848358677,412.18693434051477,147.75345841254736,496.99174395615717,173,122,325,325
300,400,397.8147600733806,379.208830918224,298.05835504739844,386.1844782926365,348,176,325,325
300,400,397.8147600733806,379.208830918224,298.05835504739844,386.1844782926365,348,176,325,325
300,400,364.27876096865396,476.60444431189785,460.87134359756055,450.72253980164584,50,345,325,325
300,400,364.27876096865396,476.60444431189785,460.87134359756055,450.72253980164584,50,345,325,325
300,400,399.25461516413225,387.8130656594853,358.5809508565523,479.16761142374514,353,114,325,325
300,400,399.25461516413225,387.8130656594853,358.5809508565523,479.16761142374514,353,114,325,325
300,400,289.5471536732346,499.4521895368274,345.46644402030915,582.3559467923313,96,56,325,325
300,400,289.5471536732346,499.4521895368274,345.46644402030915,582.3559467923313,96,56,325,325
300,400,386.6025403784439,349.99999999999994,436.6025403784438,436.60254037844356,330,60,325,325
300,400,386.6025403784439,349.99999999999994,436.6025403784438,436.60254037844356,330,60,325,325
300,400,369.4658370458998,328.06601996613483,426.82348068100424,246.15081553723587,314,305,325,325
300,400,369.4658370458998,328.06601996613483,426.82348068100424,246.15081553723587,314,305,325,325
300,400,308.7155742747658,300.38053019082537,383.030056822505,233.46746955493973,275,318,325,325
300,400,308.7155742747658,300.38053019082537,383.030056822505,233.46746955493973,275,318,325,325
300,400,225.6855174522605,333.08693936411413,161.40675648360676,409.6913836760117,222,130,325,325
300,400,225.6855174522605,333.08693936411413,161.40675648360676,409.6913836760117,222,130,325,325
300,400,397.4370064785236,422.4951054343865,358.3638936295963,514.5455907796303,13,113,325,325
300,400,397.4370064785236,422.4951054343865,358.3638936295963,514.5455907796303,13,113,325,325
300,400,322.4951054343865,302.5629935214764,356.6971197669533,396.532255600067,283,70,325,325
300,400,322.4951054343865,302.5629935214764,356.6971197669533,396.532255600067,283,70,325,325
300,400,339.0731128489274,307.9495146547559,397.8516380781746,388.8512140922504,293,54,325,325
300,400,339.0731128489274,307.9495146547559,397.8516380781746,388.8512140922504,293,54,325,325
300,400,238.43385246743415,321.19892463932774,307.89968951333367,393.1329046731927,232,46,325,325
300,400,238.43385246743415,321.19892463932774,307.89968951333367,393.1329046731927,232,46,325,325
300,400,334.20201433256693,493.9692620785909,381.14917061115585,405.6745027926984,70,298,325,325
300,400,334.20201433256693,493.9692620785909,381.14917061115585,405.6745027926984,70,298,325,325
300,400,384.8048096156426,347.00807357667946,345.73169676671534,254.95758823143566,328,247,325,325
300,400,384.8048096156426,347.00807357667946,345.73169676671534,254.95758823143566,328,247,325,325
300,400,303.4899496702501,499.9390827019096,345.75177584432,409.30830399824487,88,295,325,325
300,400,303.4899496702501,499.9390827019096,345.75177584432,409.30830399824487,88,295,325,325
300,400,398.4807753012209,417.364817766693,485.94274601516025,368.88385574205944,10,331,325,325
300,400,398.4807753012209,417.364817766693,485.94274601516025,368.88385574205944,10,331,325,325
300,400,300.0,299.9999999999999,389.87940462991645,256.16288532109223,270,334,325,325
300,400,300.0,299.9999999999999,389.87940462991645,256.16288532109223,270,334,325,325
300,400,306.9756473744125,499.75640502598253,261.57659740045796,588.857057444819,86,117,325,325
300,400,306.9756473744125,499.75640502598253,261.576597400458,588.857057444819,86,117,325,325
300,400,355.9192903470747,482.9037572555043,312.0821756681671,572.7831618854207,56,116,325,325
300,400,355.9192903470747,482.9037572555043,312.0821756681671,572.7831618854207,56,116,325,325
300,400,305.2335956242944,499.8629534754575,210.1279439947794,468.9612540379629,87,198,325,325
300,400,305.2335956242944,499.8629534754575,210.1279439947794,468.9612540379629,87,198,325,325
300,400,280.9191004623455,301.8372816552335,201.0555494576165,362.0187839704381,259,143,325,325
300,400,280.9191004623455,301.8372816552335,201.0555494576165,362.0187839704381,259,143,325,325
300,400,378.80107536067226,338.4338524674341,476.9637937054383,357.51475200508855,322,11,325,325
300,400,378.80107536067226,338.4338524674341,476.9637937054383,357.51475200508855,322,11,325,325
300,400,210.12059537008324,356.16288532109223,196.2032852740767,257.1360784469355,206,262,325,325
300,400,210.12059537008324,356.16288532109223,196.2032852740767,257.1360784469355,206,262,325,325
300,400,346.9471562785891,488.2947592858927,374.51089186028895,392.1685896920612,62,286,325,325
300,400,346.9471562785891,488.2947592858927,374.51089186028895,392.1685896920612,62,286,325,325
300,400,397.0295726275997,424.1921895599668,400.5195222978498,324.25310685805755,14,272,325,325
300,400,397.0295726275997,424.1921895599668,400.5195222978498,324.25310685805755,14,272,325,325
300,400,286.08268990399347,499.02680687415705,215.37201178533897,569.7374849928116,98,135,325,325
300,400,286.08268990399347,499.02680687415705,215.37201178533897,569.7374849928116,98,135,325,325
300,400,335.83679495453003,306.6419573502798,361.71869946478205,403.2345399791863,291,75,325,325
300,400,335.83679495453003,306.6419573502798,361.71869946478205,403.2345399791863,291,75,325,325
300,400,395.63047559630354,370.7628295277263,492.6600482239029,394.95501908769296,343,14,325,325
300,400,395.63047559630354,370.7628295277263,492.6600482239029,394.955019087693,343,14,325,325
300,400,231.80016399375015,326.8646298380829,323.8506493389939,365.9377426870102,227,23,325,325
300,400,231.80016399375012,326.8646298380829,323.8506493389939,365.9377426870102,227,23,325,325
300,400,387.46197071393965,351.5190379753663,291.83149511763634,380.7562084476399,331,163,325,325
300,400,387.46197071393965,351.5190379753663,291.83149511763634,380.7562084476399,331,163,325,325
300,400,361.5661475325659,321.19892463932774,387.44805204281784,224.60634201042114,308,285,325,325
300,400,361.5661475325659,321.19892463932774,387.44805204281784,224.60634201042114,308,285,325,325
300,400,399.61946980917463,408.7155742747658,454.08337331067713,324.84851748022356,5,303,325,325
300,400,399.61946980917463,408.7155742747658,454.08337331067713,324.84851748022356,5,303,325,325
300,400,324.1921895599668,497.0295726275997,288.35539460543686,590.3876152773196,76,111,325,325
300,400,324.1921895599668,497.0295726275997,288.35539460543686,590.3876152773196,76,111,325,325
300,400,228.06601996613483,469.4658370458998,212.42257346211179,370.69700298638634,136,261,325,325
300,400,228.06601996613483,469.4658370458998,212.42257346211179,370.69700298638634,136,261,325,325
300,400,303.48994967025016,300.0609172980904,400.92695614877334,322.5560227324768,272,13,325,325
